,eventid,iyear,imonth,iday,extended,country_txt,city,latitude,longitude,location,summary,crit1,crit2,crit3,alternative_txt,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,guncertain1,nperps,nperpcap,claimed,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weapdetail,nkill,nkillter,nwound,property,addnotes,scite1,scite2,scite3,related
971,201501030099,2015,1,3,0,Ukraine,Orlivske,47.261359999999996,37.744514,,"01/03/2015: Assailants attacked Ukrainian soldiers with artillery near Orlivske village, Donetsk oblast, Ukraine. No casualties were reported in the attack. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,State Actors,1,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Artillery was used in this attack.,0.0,0.0,0.0,-9,There is also reason to doubt that this incident meets terrorism-related criteria because both the Donetsk People's Republic and the Ukraine military accused the other of instigating the attack.,"""Ukrainian military, rebels trade accusations of truce violations,"" UNIAN, January 4, 2015.","""14:19Russian-backed militants attack Ukrainian forces 10 times overnight,"" UNIAN, January 4, 2015.",,
972,201501040013,2015,1,4,0,Ukraine,Odessa,46.484609999999996,30.715515000000003,,"01/04/2015: An explosive device detonated in front of a Euromaidan office in Odessa city, Odessa oblast, Ukraine. No one was injured in the blast, but part of the entrance to the building was damaged. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,83.0,Protester,Euromaidan,Coordination Center,Unknown,0.0,-99.0,0.0,0.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,0.0,0.0,0.0,1,,"""Police probe Odesa blast as terror act,"" Interfax, January 5, 2015.","""Police probe Odesa blast as terror act,"" Interfax-Ukraine, January 5, 2015.","""Police Probe Odesa Blast,"" Radio Free Europe, January 5, 2015.",
973,201501040068,2015,1,4,0,Ukraine,Nikishyne,48.240883000000004,38.525669,,"01/04/2015: Assailants opened fire on Armed Forces of Ukraine soldiers with projectiles and guns near Nikishyne village, Donetsk oblast, Ukraine. There were an unknown number of casualties in the assault. This was one of four coordinated incidents on the day. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,State Actors,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,Grenade launchers and small arms were used in this attack.,,0.0,,-9,There is also reason to doubt that this incident meets terrorism-related criteria because both the Donetsk People's Republic and the Ukraine military accused the other of instigating the attack.,"""Ukrainian military, rebels trade accusations of truce violations,"" UNIAN, January 4, 2015.","""14:19Russian-backed militants attack Ukrainian forces 10 times overnight,"" UNIAN, January 4, 2015.","""Ukrainian military, separatists report renewed fighting around Donetsk,"" Liga.net, January 4, 2015.","201501040068, 201501040069, 201501040070, 201501040071"
974,201501040069,2015,1,4,0,Ukraine,Nikishyne,48.240883000000004,38.525669,,"01/04/2015: Assailants fired projectiles at Armed Forces of Ukraine soldiers near Nikishyne village, Donetsk oblast, Ukraine. There were an unknown number of casualties in the attack. This was one of four coordinated incidents on the day. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,State Actors,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,Grenade launchers and small arms were used in this attack.,,0.0,,-9,There is also reason to doubt that this incident meets terrorism-related criteria because both the Donetsk People's Republic and the Ukraine military accused the other of instigating the attack.,"""Ukrainian military, rebels trade accusations of truce violations,"" UNIAN, January 4, 2015.","""14:19Russian-backed militants attack Ukrainian forces 10 times overnight,"" UNIAN, January 4, 2015.","""Ukrainian military, separatists report renewed fighting around Donetsk,"" Liga.net, January 4, 2015.","201501040068, 201501040069, 201501040070, 201501040071"
975,201501040070,2015,1,4,0,Ukraine,Nikishyne,48.240883000000004,38.525669,,"01/04/2015: Assailants fired projectiles at Armed Forces of Ukraine soldiers near Nikishyne village, Donetsk oblast, Ukraine. There were an unknown number of casualties in the attack. This was one of four coordinated incidents on the day. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,State Actors,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Armed Forces of Ukraine,Anti-Terrorist Operation Soldiers,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,Grenade launchers and small arms were used in this attack.,,0.0,,-9,There is also reason to doubt that this incident meets terrorism-related criteria because both the Donetsk People's Republic and the Ukraine military accused the other of instigating the attack.,"""Ukrainian military, rebels trade accusations of truce violations,"" UNIAN, January 4, 2015.","""14:19Russian-backed militants attack Ukrainian forces 10 times overnight,"" UNIAN, January 4, 2015.","""Ukrainian military, separatists report renewed fighting around Donetsk,"" Liga.net, January 4, 2015.","201501040068, 201501040069, 201501040070, 201501040071"
976,201501040071,2015,1,4,0,Ukraine,Donetsk,47.981646999999995,37.762325,,"01/04/2015: Assailants fired projectiles at Armed Forces of Ukraine soldiers stationed at the Donetsk Sergey Prokofiev International Airport in Donetsk city, Donetsk oblast, Ukraine. There were an unknown number of casualties in the attack. This was one of four coordinated incidents on the day. No group claimed responsibility; however, sources attributed the incident to the Donetsk People's Republic.",1,1,0,State Actors,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Armed Forces of Ukraine,Donetsk Sergey Prokofiev International Airport,Donetsk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",5.0,Firearms,5.0,Unknown Gun Type,"Small arms, grenade launchers, and mortars were used in this attack.",,0.0,,-9,There is also reason to doubt that this incident meets terrorism-related criteria because both the Donetsk People's Republic and the Ukraine military accused the other of instigating the attack.,"""Ukrainian military, rebels trade accusations of truce violations,"" UNIAN, January 4, 2015.","""14:19Russian-backed militants attack Ukrainian forces 10 times overnight,"" UNIAN, January 4, 2015.","""Ukrainian military, separatists report renewed fighting around Donetsk,"" Liga.net, January 4, 2015.","201501040068, 201501040069, 201501040070, 201501040071"
977,201501050022,2015,1,5,0,Ukraine,Apostolove,47.659451000000004,33.716668,,"01/05/2015: An assailant threw a grenade near a shopping center in Apostolove town, Dnipropetrovsk oblast, Ukraine. No one was injured in the blast. This was one of two related attacks in Apostolove on the same day. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,6,Explosives,7.0,Grenade,,,,,A hand grenade was used in this attack.,0.0,0.0,0.0,-9,,"""Ukraine: Odessa and Kherson regions rocked by grenade and arson attacks,"" International Business Times UK, January 5, 2015.",,,"201501050022, 201501050023"
978,201501050023,2015,1,5,0,Ukraine,Apostolove,47.659451000000004,33.716668,,"01/05/2015: An assailant threw a grenade at a gateway in Apostolove town, Dnipropetrovsk oblast, Ukraine. No one was injured in the blast. This was one of two related attacks in Apostolove on the same day. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,6,Explosives,7.0,Grenade,,,,,A hand grenade was used in this attack.,0.0,0.0,0.0,-9,,"""Ukraine: Odessa and Kherson regions rocked by grenade and arson attacks,"" International Business Times UK, January 5, 2015.",,,"201501050022, 201501050023"
979,201501050024,2015,1,5,0,Ukraine,Kherson,46.639806,32.62154,,"01/05/2015: Assailants set fire to the office of an organization providing money to military personnel and their families in Kherson city, Kherson oblast, Ukraine. There were no reports of casualties in the attack, but the building was damaged. No group claimed responsibility for the incident.",1,1,1,,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,83.0,Protester,Euromaidan,Coordination Center,Unknown,0.0,-99.0,0.0,0.0,8,Incendiary,18.0,Arson/Fire,,,,,An unidentified combustible liquid was used in this attack.,0.0,0.0,0.0,1,,"""Ukraine: Odessa and Kherson regions rocked by grenade and arson attacks,"" International Business Times UK, January 5, 2015.",,,
980,201501090033,2015,1,9,0,Ukraine,Nikopol,47.579815,34.384754,,"01/09/2015: An explosive device detonated at a private post office in Nikopol city, Dnipropetrovsk oblast, Ukraine. No casualties were reported in the blast, but the post office was damaged. This was one of three related attacks concerning post offices or mailed packages on the same day. No group claimed responsibility for the incident.",1,1,1,,1,0,3,Bombing/Explosion,1,Business,,,Nova Poshta,Office,Unknown,0.0,1.0,0.0,0.0,6,Explosives,9.0,Letter Bomb,,,,,An explosives-laden parcel was used in the attack.,0.0,0.0,0.0,1,,"""Post office in southeast Ukrainian city hit by blast,"" Interfax-Ukraine, January 10, 2015.",,,"201501090033, 201501090034, 201501090035"
981,201501090034,2015,1,9,0,Ukraine,Unknown,48.291861,25.936107,,"01/09/2015: An explosive device was discovered in a parcel in Chernivtsi oblast, Ukraine. The device, which was mailed from Nikopol city, Dnipropetrovsk oblast, was successfully defused. This was one of three related attacks concerning post offices or mailed packages on the same day. No group claimed responsibility for the incident.",1,1,1,,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,6,Explosives,9.0,Letter Bomb,,,,,An explosives-laden parcel was used in the attack.,0.0,0.0,0.0,0,,"""Post office in southeast Ukrainian city hit by blast,"" Interfax-Ukraine, January 10, 2015.",,,"201501090033, 201501090034, 201501090035"
982,201501090035,2015,1,9,0,Ukraine,Unknown,48.922633000000005,24.711117,,"01/09/2015: An explosive device was discovered in a parcel in Ivano-Frankivsk oblast, Ukraine. The device, which was mailed from Nikopol city, Dnipropetrovsk oblast, was successfully defused. This was one of three related attacks concerning post offices or mailed packages on the same day. No group claimed responsibility for the incident.",1,1,1,,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Unknown,Unknown,0.0,1.0,0.0,0.0,6,Explosives,9.0,Letter Bomb,,,,,An explosives-laden parcel was used in the attack.,0.0,0.0,0.0,0,,"""Post office in southeast Ukrainian city hit by blast,"" Interfax-Ukraine, January 10, 2015.",,,"201501090033, 201501090034, 201501090035"
983,201501090096,2015,1,9,1,Ukraine,Luhansk,48.581534999999995,39.355545,,"01/09/2015: Assailants abducted a Ukrainian journalist, Maria Varfolomeyeva, photographing buildings in Luhansk city, Luhansk oblast, Ukraine. Varfolomeyeva was released on March 3, 2016 in exchange for two other people. The Luhansk People's Republic claimed responsibility for the attack.",1,1,1,,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,,,Unknown,Journalist: Maria Varfolomeyeva,Luhansk People's Republic,0.0,-99.0,0.0,1.0,13,Unknown,,,,,,,,0.0,0.0,0.0,0,,"""Ukrainian Journalist Details Her 419 Days In Separatist Captivity,"" Prava Lyudyny v Ukrayini, March 10, 2016.","""Desperate plea from Luhansk hostage facing 15-year 'sentence',"" Human Rights in Ukraine, May 22, 2015.",,
984,201501100035,2015,1,10,0,Ukraine,Kryakivka,48.637352,39.201656,,"01/10/2015: Assailants launched rockets at Kryakivka village, Luhansk oblast, Ukraine. Three people were killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Luhansk People's Republic.",1,1,1,,1,0,3,Bombing/Explosion,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kryakivka Town,Town,Luhansk People's Republic,0.0,-99.0,0.0,0.0,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,Grad rockets were used in the attack.,3.0,0.0,0.0,1,,"""Four killed in eastern Ukraine,"" Xinhua News Agency, January 11, 2015.","""Ukrainian troops, rebels trade accusations about cease-fire breaches in east,"" UNIAN, January 11, 2015.","""Three civilians killed by militant shelling in Ukraine's Luhansk Region,"" Liga.net, January 11, 2015.",
985,201501110029,2015,1,11,0,Ukraine,Kiev,50.449785,30.523132,,"01/11/2015: Assailants threw incendiary devices at the Svyatoshinsky Committee office in Kiev city, Kiev oblast, Ukraine. There were no reported casualties; however, the office was damaged in the attack. The Revenge Movement claimed responsibility for the incident.",1,1,1,,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,84.0,Political Party Member/Rally,Communist Party of Ukraine (KPU),Svyatoshinsky Committee Office,Revenge Movement,0.0,-99.0,0.0,1.0,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,Molotov Cocktails were used in the attack.,0.0,0.0,0.0,1,,"""Ukrainian Communists report arson of office in Kyiv,"" Interfax, January 12, 2015.","""Bomb thrown into Communist party office in Kyiv,"" ZIK, January 12, 2015.",,
